,grav
159430,1
142196,1
47952,1
177072,4
44401,3
281028,1
36180,4
204707,3
10108,4
294888,1
256493,2
250601,4
101217,3
72664,3
170210,4
279567,1
286460,4
198344,3
314586,4
181375,4
243604,4
215548,1
324980,1
211561,1
244043,1
203998,4
120425,4
234634,1
99330,4
107188,3
8734,4
48839,4
310114,4
185386,4
275513,3
288865,1
69771,4
93559,1
49394,3
326207,4
314694,1
205157,4
134364,2
149152,4
165793,1
92664,4
325809,1
225441,1
231361,3
318295,4
179159,4
94232,1
273017,1
58189,1
30750,1
279571,1
72103,1
139490,4
28390,1
1783,1
114689,4
48243,1
298375,3
50529,1
90028,1
310610,4
200879,4
162868,3
267607,1
212917,1
224599,4
250496,1
260115,1
49758,4
327028,4
150596,4
313057,1
198880,1
94486,1
278018,3
140040,4
267801,4
286802,4
17412,3
276157,4
254341,1
23908,4
233598,1
157214,1
97070,1
100246,3
160263,4
265594,4
255285,1
202501,1
141124,1
79712,4
311337,4
320043,3
278370,3
186796,4
45951,1
138214,3
244091,4
283055,1
83471,1
229790,1
119600,3
162139,1
42136,1
156101,1
81228,1
53107,1
234258,1
120027,4
211471,1
282488,2
303683,1
254586,2
86218,4
175726,4
69382,4
122604,4
115676,1
40822,3
239140,4
19874,3
184194,4
88115,4
293232,1
19158,4
81272,1
318371,1
62409,3
131736,4
2118,3
14071,4
124294,1
1130,2
318085,4
153306,1
83482,1
5397,1
247601,4
202050,1
163119,4
105482,4
112193,1
286813,4
135543,3
44259,4
99791,1
136693,4
163025,1
316514,3
15064,4
121271,1
263383,3
268804,3
239286,1
155926,1
15583,4
169965,3
320553,4
310467,4
58169,1
91071,1
297345,4
106919,4
66047,1
77953,4
103551,2
97181,1
39428,1
80665,4
312656,1
50702,1
257799,4
213066,4
202685,4
153894,4
27949,4
170308,4
303243,3
309597,4
206169,4
294773,4
122995,1
63961,1
283532,3
326646,1
10960,1
313126,4
292156,4
117640,3
182640,2
95615,4
264209,1
210104,4
102078,4
286657,1
165202,1
174022,1
115279,1
130086,1
51713,1
71642,4
223794,3
245742,1
57354,3
63561,1
24119,1
264947,4
315941,4
88579,3
9145,3
277023,4
47729,1
217716,3
156979,1
87008,1
134719,3
173442,1
129517,4
83191,4
228357,1
91105,1
15015,4
255624,1
321567,1
41517,1
164773,4
207013,1
315594,1
151244,1
292429,1
212209,4
217734,4
40263,1
294551,4
186281,4
37556,1
128545,4
43795,1
216113,4
22820,4
264819,1
239102,4
242047,4
283528,1
72833,1
158263,4
259967,1
145907,1
295386,4
290352,3
48504,4
253438,4
103743,3
97848,1
262182,1
237529,1
283892,1
170117,1
108278,4
65232,1
274704,2
75277,3
311357,4
263438,4
37665,3
187634,4
145750,2
267311,4
48071,4
88258,4
229148,4
131017,4
322585,4
295195,1
156406,3
318484,4
176239,4
277639,1
58901,1
90694,4
120649,4
313992,4
323504,4
75953,3
33087,4
285434,3
258117,4
136323,3
122305,1
17044,4
60986,1
83538,1
147084,1
172426,1
211589,4
223113,4
273475,1
128994,3
195393,1
262026,1
163646,4
104571,1
66539,1
209958,4
157307,4
125192,1
30273,3
16905,4
49337,3
301636,4
226326,1
45112,3
261093,1
189803,1
299838,3
14323,1
322979,3
88530,1
140120,4
273299,4
201291,4
202542,3
44942,4
2953,1
260315,3
1607,4
54392,2
101042,4
13944,4
278430,1
321606,4
139364,4
232416,4
173313,3
168277,4
283198,1
89380,4
131516,1
285263,1
91955,4
214418,4
54460,4
86546,3
16148,2
236580,1
210705,1
223627,1
256197,1
104274,3
173603,2
308599,4
2821,4
149478,1
244526,1
102549,1
125020,4
259555,4
281873,4
244945,4
114870,2
259112,1
152905,1
82674,1
108120,4
266903,4
66787,4
117513,1
239027,4
207527,3
205427,1
304982,1
167807,4
122669,1
152402,4
311174,2
195553,1
170982,1
4983,4
295122,1
128515,1
159403,1
218481,4
86067,4
319433,1
64483,4
106949,1
53206,4
132634,1
285025,3
126795,4
107438,3
63945,4
195508,1
157834,4
204584,1
232303,4
137023,1
123253,4
144458,1
303875,4
121316,1
258990,4
3970,4
226219,3
316886,1
194400,3
217973,4
7711,1
54919,4
231618,1
2589,1
75843,3
117772,1
71835,1
302607,1
231297,4
42968,1
242942,3
325315,1
135794,3
278211,3
65995,1
127839,1
50242,4
306702,4
94979,1
28805,1
169163,1
327493,1
189301,4
251519,4
76626,3
311848,4
69926,1
59790,1
277634,4
184493,4
175211,1
216832,4
75657,1
98027,4
64513,3
157744,1
140442,4
255183,1
150934,1
327095,4
244301,4
1010,1
305759,1
263650,3
173807,1
126441,4
284840,4
38234,1
79553,4
86917,4
231363,2
19283,1
40566,4
325898,2
206770,1
34111,1
49080,2
24935,1
33542,4
17013,4
277005,1
262114,4
222144,1
312445,4
163559,3
59396,1
241852,3
272391,1
191433,1
229317,4
196355,1
219590,1
320684,4
164764,1
88637,4
17748,4
115958,1
227604,3
94431,1
68041,1
31828,4
126789,2
17352,4
139462,3
37740,4
222353,1
221579,1
151172,4
290329,1
302527,1
68465,1
23088,1
213169,4
104664,4
240880,1
154732,2
312671,4
31147,4
50776,1
104640,1
198843,1
208964,1
21536,4
284247,1
33434,4
166235,3
233932,4
104223,1
79200,3
61341,1
155956,4
267914,4
85238,1
151620,4
281091,1
311202,1
22068,3
85667,1
197936,4
6613,1
220789,4
120424,3
183310,1
212329,1
270228,3
223284,1
124542,4
131573,4
244349,1
101979,1
133408,1
24395,1
76758,1
77002,4
206495,3
173421,4
234538,1
251205,1
245616,4
113115,4
278797,2
131591,1
163224,3
134816,1
53969,4
94243,4
249106,4
288728,1
219016,4
123320,4
187214,4
6654,1
181162,4
45453,4
17373,1
216452,4
188350,4
209945,4
129981,4
37118,4
246028,4
272191,1
123109,1
142299,1
214203,4
207980,3
64058,1
230462,4
205104,4
124284,4
268363,1
156309,4
19420,4
186572,3
318898,4
126260,4
236108,4
277779,4
178067,1
304423,1
132842,4
36476,4
86797,4
51941,1
81674,3
155162,1
23814,4
198108,4
183787,1
128452,3
49283,4
158908,3
217873,1
192137,3
283447,1
162496,1
271960,4
34593,4
298817,4
106372,3
61780,2
277793,4
56791,4
231945,4
153223,3
196301,1
50860,1
166057,1
39098,4
68532,1
63970,1
114001,1
314467,4
164239,1
101249,4
98747,1
27371,4
202521,4
221100,3
151528,1
167857,4
275088,4
259674,4
145950,1
181533,4
253787,4
289944,3
120632,4
58529,4
91006,4
246210,4
317772,1
229633,3
311672,3
269630,1
282571,4
35085,1
32780,4
9907,4
124717,1
48416,1
131439,4
96624,4
56960,4
67903,1
113273,1
139742,4
183430,4
327746,1
201812,1
194856,1
234047,1
62073,1
38735,1
211279,4
67174,1
105888,1
201704,3
214681,1
79245,1
285202,1
104494,1
283143,1
289170,1
264810,4
62462,3
268178,1
185047,4
155303,4
162326,2
292839,4
248046,4
180679,1
206824,4
39727,1
192269,1
186965,1
49335,1
308772,1
43316,3
319391,4
67389,4
100272,4
133108,1
325680,3
10663,1
305869,4
189250,1
204471,1
242952,4
4787,1
220080,1
315553,1
91415,1
135547,4
139334,1
120739,1
174564,1
12279,1
71443,4
251421,1
172607,1
295846,3
266500,3
28887,4
320434,4
155356,4
325911,1
174225,4
243908,4
52093,4
59354,4
325582,3
235019,4
278383,4
80800,1
7008,1
146627,1
139335,4
230414,4
152932,1
158353,4
268617,4
183582,4
201024,3
183404,1
148409,4
143980,1
257024,1
52500,4
317007,1
117783,4
318072,1
266101,1
130224,2
289007,1
129328,4
137514,4
14990,1
140112,4
210245,1
166251,4
278353,1
219644,4
262140,1
80146,3
119953,4
273315,2
74320,2
87368,1
148531,4
203115,1
243991,4
261485,3
185410,1
216198,1
139439,1
44159,3
25909,4
108178,4
325697,4
141249,4
240004,1
270188,1
55492,1
49457,1
143776,4
192816,4
68583,1
251954,2
176661,4
198580,1
40659,1
87996,3
290715,1
183231,1
43774,4
253773,4
279480,4
74265,4
115828,1
80338,1
163149,3
310547,1
45077,4
33236,1
144085,1
43189,4
26558,1
266402,1
291457,4
66847,1
107509,3
100021,1
251061,4
14281,4
154947,1
224732,1
150717,4
18371,1
32548,4
245341,1
259189,4
67010,1
139831,4
187489,4
217805,4
120651,4
129648,1
75938,4
154780,1
130705,4
104163,4
285540,1
324239,4
58466,3
100961,4
127442,4
210564,1
139772,4
149389,1
232034,3
29533,1
300431,4
306506,1
222870,1
110705,1
83797,4
148318,4
326748,1
24022,1
218260,4
173075,4
141855,3
77671,2
58327,1
80521,4
129818,4
89752,4
248140,4
87845,4
279312,1
2596,1
229177,4
199916,1
70334,4
78873,3
165883,1
8724,1
256084,3
211294,4
103842,1
242626,4
33368,3
116776,1
189282,1
269649,1
10426,1
314521,1
151522,4
120498,1
276464,1
262329,1
266497,1
285673,1
153521,1
177934,1
196093,4
24194,3
15154,1
267985,1
210996,1
6563,4
221747,4
67964,4
32556,4
11002,4
191135,1
145781,1
272977,1
192797,1
193074,1
194500,4
100957,1
300930,1
172371,4
268618,4
288057,4
229490,4
247548,3
66009,4
314296,3
135754,3
60263,1
226407,1
307823,2
34889,4
130776,1
110783,4
187576,3
16167,1
272264,3
127873,4
99153,2
201658,4
44589,4
86492,4
263673,1
277964,1
24956,1
134846,4
291841,4
166731,1
300280,4
59920,4
145808,4
292306,4
258007,1
12937,4
191930,3
193176,4
31139,4
27326,4
165025,4
92200,4
90711,4
53150,4
66776,1
235606,4
196512,4
63166,4
182236,4
145251,1
292099,4
38131,4
5316,4
44105,3
117220,1
250139,4
16490,1
203624,1
135184,1
293813,1
90142,1
224843,1
4799,4
292421,3
43889,1
210191,1
178997,3
112285,3
136616,1
9879,1
158811,4
76068,1
74237,4
4158,1
115342,1
68660,3
302575,1
255218,1
117923,4
76127,4
32646,4
184250,1
177059,4
90486,1
116788,1
289714,4
263581,4
278457,4
154526,1
148732,4
163879,1
180935,4
82911,1
140974,4
298031,1
36622,1
157111,4
99075,4
64772,4
77174,4
205663,3
75578,4
159965,1
149139,4
26296,1
41599,4
212361,2
221966,3
228361,4
63911,4
79031,1
117863,1
225649,4
267460,4
143493,4
241872,4
32664,3
307634,1
326029,1
260282,4
46026,4
170311,1
219940,4
9496,1
74968,1
253976,1
146855,1
103154,1
288364,3
18179,1
261610,1
6834,4
62176,1
30716,4
17441,4
75693,4
68166,4
269844,4
161546,3
118577,3
4522,2
16829,4
34169,4
75570,4
94370,3
314142,3
199152,4
152080,1
241453,1
272612,1
134138,4
313457,1
24996,4
278813,1
294564,1
164839,4
63868,1
158830,4
196340,1
3830,1
225963,4
77735,4
161018,1
289966,1
37050,4
182998,3
180527,1
209551,1
226676,4
23424,1
290112,4
279954,4
172193,4
226846,4
133452,1
17545,4
115371,1
194069,1
232626,1
79545,4
89245,4
36660,1
62970,4
9388,4
102282,1
200155,3
201012,4
269538,2
96227,1
109700,1
34142,4
108270,3
103183,1
221649,1
319329,1
56333,4
100966,4
136775,4
23404,1
158456,1
196980,4
47420,1
318995,4
107773,3
119747,4
6259,4
81099,1
187824,1
317679,1
50698,3
39245,4
65553,4
59487,1
91292,1
279177,3
271449,1
184000,4
47388,1
119668,4
94177,4
186445,1
252642,4
90382,1
141504,4
191374,3
190857,4
294439,1
320746,4
297394,3
181327,4
18242,1
72440,1
297561,4
138605,1
146307,3
51409,1
296515,1
249895,1
87074,4
314428,1
179542,3
145445,1
320557,3
15329,1
317121,4
302913,1
271985,4
203730,4
213719,1
269609,4
320114,3
56956,4
227132,3
22205,1
236445,1
297284,3
105723,1
24003,4
89789,4
283304,4
238199,1
113437,4
108418,3
254260,1
44846,4
76035,4
195962,4
290659,4
30982,1
98705,3
174273,4
60841,1
43086,1
36375,4
15589,4
6589,1
301066,4
1320,4
326827,1
305481,4
221438,3
252135,3
186405,1
171151,4
18330,1
209606,1
49608,3
214136,3
244857,4
20860,3
260244,1
193367,1
54487,1
98454,4
183294,1
316751,1
262239,4
24009,1
18228,4
222786,4
80383,1
36126,4
103071,4
118244,2
176129,1
131667,3
6416,1
252859,4
69378,1
171714,1
39980,4
233554,4
75380,4
15115,1
208157,4
175779,1
176174,1
219185,3
190092,4
62245,1
317753,4
305034,1
135974,1
18383,4
90353,1
231344,4
169422,1
200742,4
40879,1
314375,4
317621,3
51844,1
91730,4
114922,4
93431,1
306490,4
248798,1
322258,4
222683,4
290895,1
307656,1
305243,4
119375,4
292544,4
260801,1
13621,1
279861,4
304137,3
5149,4
277260,4
85187,1
305435,3
281217,3
9290,1
149516,4
98832,4
38806,3
41292,1
20239,1
220511,4
44859,4
79778,1
147080,1
94898,1
155965,3
316254,4
112638,3
27426,3
188718,4
44110,1
36368,1
68355,1
139323,1
5362,1
62498,1
322101,4
287589,1
115392,1
204831,4
316062,3
15169,1
247400,4
283729,1
163675,1
144319,1
18318,1
121140,4
219249,1
54307,1
290450,4
160105,3
48232,1
181354,3
116752,3
26015,1
236693,4
198574,4
987,1
255537,1
149482,4
287321,3
74894,2
152768,1
229224,4
93058,4
167968,1
289102,1
40450,4
271425,4
32309,4
161705,1
2928,4
212105,4
253929,1
30412,1
264053,4
293077,1
96918,1
219700,3
189647,1
151602,4
319852,1
61332,1
80295,1
296506,4
92314,1
4383,1
279229,1
247078,1
97376,4
55598,4
305971,3
109682,3
142958,4
178418,1
195079,1
91427,4
158071,1
203207,1
125612,1
6265,3
229415,1
315417,4
239205,4
21658,1
179244,1
56631,4
203812,1
215887,3
162718,4
37691,1
37356,1
42865,2
117256,4
43635,4
323326,4
201465,4
19359,3
321757,1
204181,1
252062,1
93567,1
76615,4
35575,4
292561,1
282869,1
207081,4
120523,1
270641,3
177606,4
280622,3
67262,3
205787,1
298389,1
31786,3
121549,4
168923,1
130012,4
218761,1
255550,1
40003,4
134406,4
100835,1
259712,4
217055,1
182573,1
202683,1
4544,1
174683,4
98707,4
240840,4
7933,1
138295,1
193224,4
59548,1
65286,1
182615,1
21881,1
144573,1
136451,4
15582,4
270718,1
234674,1
8367,3
71793,1
287085,3
197271,1
99008,1
113077,1
129015,4
259860,4
232844,3
297909,2
160054,3
70044,1
124799,4
326946,1
254937,1
270776,3
123483,4
290847,1
120389,3
180654,4
258898,1
155137,3
53534,3
97541,4
98994,4
296197,1
279755,1
35572,1
315063,1
321913,4
241025,1
903,1
204197,4
41092,1
311295,1
62060,1
117182,1
128634,1
146487,1
311382,4
36509,4
248752,4
280787,1
104600,4
166920,4
87898,1
206261,1
113124,1
205715,4
106735,4
71881,1
168829,4
81552,4
181878,4
102667,1
1532,4
297204,4
154094,4
129527,1
210497,4
303375,3
155648,1
24276,4
149439,4
42638,3
90198,1
134758,1
273347,4
187151,1
105156,4
11564,1
33521,3
293789,4
204751,3
238987,4
74181,1
108751,1
200672,3
40752,1
49778,1
147628,1
96555,4
317120,1
150800,1
172649,4
84359,3
292339,4
218217,1
188962,4
59697,4
156727,1
273486,1
2175,1
8816,4
299996,4
192250,1
53258,1
171872,4
275256,1
14425,1
15065,4
8382,4
250886,1
194238,4
4521,4
6402,1
272952,1
171298,3
85334,4
199246,4
285370,3
211326,3
312380,4
52757,3
47253,4
300141,4
82912,1
267065,4
317625,1
78861,4
231353,1
123845,4
8163,4
38177,1
58250,1
321542,4
321743,2
145328,4
325522,4
251250,4
231242,4
274844,1
188363,4
115267,1
309455,3
307683,1
90630,4
105880,4
201616,3
281668,3
79539,4
93886,4
261189,4
106094,3
276787,1
33550,4
148270,1
46222,4
193517,4
123121,1
284776,1
126999,1
312220,4
74259,1
289762,3
118019,4
95720,4
86389,4
265252,1
138998,3
247767,3
110573,1
102072,1
125614,3
150947,1
221164,4
62399,2
326056,2
104269,4
56007,3
166665,1
80292,1
186895,1
241422,1
77018,4
208834,4
220588,3
130673,1
50022,4
106999,1
114837,4
234649,1
85746,4
297487,1
186086,3
51783,2
212997,4
48023,1
218593,4
60068,4
9597,4
214858,1
86010,1
190335,4
271856,1
183506,1
178528,1
245421,1
60946,1
170849,4
216224,1
313679,1
167798,4
270657,4
6820,1
41849,4
66601,1
86121,3
103613,4
301568,1
203942,4
202715,4
75500,4
14507,1
229709,4
282518,4
248844,4
189100,1
126746,3
265837,1
203475,3
56615,4
132673,1
138924,4
138887,3
311494,1
301153,1
214073,4
6734,3
216900,1
259202,2
153653,2
155587,1
103537,4
53620,4
58335,1
103474,1
45207,4
56879,3
239629,1
220938,4
267776,4
23027,1
23798,1
241301,1
31566,4
202930,4
321541,4
242283,1
215193,4
131459,4
263255,4
46699,4
205135,3
270527,1
242154,1
58705,1
161081,1
307411,1
98981,4
208655,1
56691,4
308207,1
300768,1
212585,4
308985,1
181732,1
82703,1
321428,1
201331,4
42757,1
207941,4
288153,1
258041,2
194203,1
271620,3
298079,4
234316,1
152384,4
116361,1
5539,1
260430,4
166812,1
296868,4
172923,1
111598,1
41722,1
36856,4
159328,1
110552,1
285649,4
152019,1
243627,1
131606,1
168266,4
37404,1
101047,1
112294,4
22525,4
281054,4
46667,1
103039,4
89364,1
130437,4
52045,1
218340,1
253806,4
109098,1
15305,1
241349,4
25530,3
130515,1
237899,1
135065,4
155740,1
79060,2
322297,1
177376,1
266652,4
248766,1
59740,4
169291,4
168355,1
121650,1
70321,4
129355,4
277874,3
223831,4
28106,1
165385,4
231790,3
15668,4
3881,1
141869,1
70048,4
120356,1
216170,1
142064,1
27476,4
214274,4
109063,4
73821,1
287872,4
117160,1
114184,4
256055,4
153044,1
102771,4
219366,4
9321,1
4642,4
104818,4
137393,1
82580,3
121165,3
265200,4
274463,4
277534,1
289438,3
128514,1
3599,4
153359,1
25741,1
294828,3
296700,3
233671,4
170506,3
279890,1
288684,1
161234,3
28669,3
298952,4
62652,4
52749,1
85835,1
232381,3
12644,4
323598,4
229996,1
166917,1
202500,1
26883,1
235700,3
314327,4
61609,1
18510,4
290707,1
120121,4
87111,1
198419,4
107346,4
28400,4
56681,1
236577,1
84716,4
113584,4
303350,4
59315,1
135149,1
73917,3
265722,1
256446,1
174221,2
71746,1
271480,1
274963,3
251443,4
33939,1
20773,1
233443,4
211986,1
104947,1
29164,4
140932,4
52166,2
312803,3
263212,1
186989,4
78931,4
258947,4
141141,1
281098,4
134279,4
65489,3
267775,4
108050,4
198714,1
128306,1
241208,1
32735,1
189433,4
135185,1
284600,4
217292,3
220689,1
43320,1
1301,4
131008,3
25874,4
214052,4
136032,3
101125,1
153291,4
312000,1
51944,1
16772,4
120334,1
167199,1
169742,4
233266,4
55047,4
27215,4
124126,1
312947,4
4959,4
234625,1
115124,4
71302,1
165262,4
220423,1
9966,1
277769,1
111120,1
6641,1
245621,1
258447,1
175509,1
273535,1
259854,1
10002,1
9765,4
129577,4
194861,1
278587,3
7704,1
23397,1
89242,4
159866,3
287252,1
204740,4
139571,1
179730,4
104418,4
248596,4
170952,1
74975,4
305867,1
48567,1
229334,1
203427,1
253731,3
254233,1
272890,4
312131,1
103846,1
210256,3
54796,1
294431,3
288610,1
201975,1
110091,1
105712,4
220320,4
183221,3
89050,4
78230,4
118385,4
15675,3
300647,1
172350,1
306298,1
241473,4
58474,4
143093,1
151169,1
107072,3
316894,1
99657,3
134975,4
215197,4
271381,4
94267,4
110676,1
87726,1
107002,4
84438,4
91545,2
128715,4
175113,4
285085,1
256095,1
317204,1
19755,4
69904,3
233615,1
285446,4
286046,1
11467,1
290693,4
305526,3
26863,4
214777,4
7903,4
254523,4
127130,1
288582,1
142713,1
197157,1
160449,4
164945,4
182215,3
83324,1
11952,4
274349,1
16575,3
118633,1
99253,1
60264,1
242961,4
67157,1
153326,4
147893,4
217886,3
136081,4
98753,1
109514,4
266442,1
224214,1
78592,1
112809,2
73072,4
307559,4
105670,4
90451,1
35548,4
119096,1
132872,4
204640,4
187233,1
264532,4
100365,1
54801,3
79859,3
78744,1
123776,4
162573,1
3512,3
285529,1
169771,4
226711,1
302469,1
73353,1
307489,3
169599,4
151745,1
203304,3
326911,1
324328,2
57789,1
264408,3
138875,4
97290,1
3145,1
97556,1
94826,3
42177,4
279374,3
73810,4
69408,1
318191,4
198383,1
100920,3
241497,1
92530,1
162768,4
218851,4
113006,1
48787,4
236592,4
275262,1
15376,1
13698,4
118820,3
180698,4
274948,1
220014,4
214839,4
172856,4
107253,1
221799,4
304432,1
93710,1
126299,4
87746,3
182076,1
302070,1
310076,1
67840,3
181677,4
170609,4
107272,4
48738,4
36719,1
314097,4
158567,4
1082,1
75206,1
125224,1
115796,1
148307,4
126952,1
282155,4
275537,3
16220,4
207832,1
243739,4
255561,4
90710,1
235638,4
218360,1
25801,1
118729,3
248578,1
101070,4
83985,4
197978,1
37870,1
198013,3
298010,4
4329,1
209615,1
138940,1
319014,3
173413,1
84732,1
213767,4
283375,1
3657,4
192123,3
182178,4
310085,4
155314,1
286553,1
107155,1
8981,1
268114,3
324332,1
211088,1
290233,1
300545,4
67805,3
242731,3
177199,1
60665,4
149748,4
59264,4
104133,4
199696,4
147557,1
27086,3
111360,4
124078,1
54584,1
129746,4
157558,3
239318,1
104960,1
108305,2
165370,4
263431,4
48399,3
283856,1
128472,4
106760,3
179290,4
108622,4
71075,1
258393,1
130578,4
17215,3
124452,1
95260,4
280372,4
97899,1
22564,1
34404,1
247689,4
214363,4
248851,4
194111,4
239005,1
237367,2
301326,1
119343,4
1845,4
321956,1
192544,1
301007,4
111154,4
5452,4
210814,1
41458,1
259562,1
183844,1
326326,4
7425,1
306932,1
151838,1
44764,3
25301,1
220173,3
310473,2
256357,3
149766,4
265694,3
1766,1
105455,4
272764,4
91686,1
304593,1
152364,1
52276,4
13200,3
271788,1
208033,1
53791,1
96454,1
226352,4
287980,1
181880,4
176683,1
259384,1
292629,1
92644,1
75912,1
203046,1
52475,4
158170,4
9665,3
237440,4
156660,3
150409,1
149545,1
305581,4
132054,1
121247,1
298170,3
183720,4
267412,4
207538,4
156895,4
310108,1
17184,2
64290,4
293806,1
89591,1
9675,1
230756,3
52443,1
153406,4
185716,4
63854,3
109367,2
313367,4
299967,1
201475,4
88378,1
285140,4
163572,1
17903,4
269515,4
267430,3
257340,4
158117,1
137657,1
2024,1
285841,3
224998,4
236656,1
66333,1
245940,1
21797,4
158758,1
91861,3
15389,3
95221,1
103614,3
147331,1
42083,1
186176,1
87243,1
60612,1
104998,1
262171,3
300678,1
43816,1
17177,4
125613,1
215964,1
45292,1
272393,4
169912,1
136773,4
144609,4
314943,4
78001,4
116250,1
302873,1
22838,1
280760,1
252991,3
80592,4
153461,1
280119,1
152636,3
71063,4
46902,1
45892,4
96369,1
238014,3
132155,2
282903,4
292328,4
167062,3
122541,1
280832,1
179023,1
141669,4
183952,1
284723,4
77098,1
326544,4
297626,3
153613,1
242218,1
309434,4
38494,4
286789,4
165547,4
108535,4
62983,4
256481,1
206995,3
297392,1
287515,1
314131,1
292186,1
48635,1
203571,4
40275,1
118969,1
85688,4
27597,1
146247,1
254625,4
180968,4
25710,1
318091,1
305320,1
138313,3
148389,3
227277,4
303295,4
289417,4
320953,4
226274,4
278090,2
296281,4
236967,4
36973,4
12210,4
87186,4
196438,4
232399,1
325892,3
10712,4
168903,3
124699,1
83806,1
234632,1
83206,1
107579,4
173286,3
123514,4
67472,3
290727,1
58283,4
10662,4
184216,1
265592,1
128910,4
232662,4
230562,1
58123,4
281550,1
222361,1
177837,4
182395,4
173796,4
196356,1
261746,4
146475,4
95931,1
4595,1
178909,4
253694,4
262121,1
306997,1
46282,1
150435,1
143267,1
186758,1
222116,3
219855,1
201751,3
185218,1
31276,3
265956,3
148673,4
55917,1
112077,4
200212,1
144359,3
69807,4
16040,3
186671,1
305618,1
57942,4
200402,4
160095,1
82763,4
168440,1
178873,1
116780,4
46630,1
155361,1
225784,4
17175,1
256761,1
134963,1
84554,1
252916,3
11755,4
169362,1
71541,3
261321,1
301287,1
102405,1
320752,1
204768,1
65196,1
326732,1
81749,1
93013,1
84336,1
261539,4
46613,1
101097,1
289648,1
68608,3
32400,3
275202,3
